Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
7790.0,1.123,2.567,-4.567,3.678,-1.234,-1.678,-3.012,0.89,0.45,-3.789,3.234,-7.678,0.123,-5.567,1.789,-2.678,-1.234,-0.701,1.012,0.213,0.345,-0.067,0.701,-0.356,-2.678,0.456,0.345,0.012,1.1,1.0
7891.0,-1.345,3.756,-4.234,2.789,-1.456,-1.012,-3.567,1.123,-1.012,-6.678,5.012,-7.678,1.456,-6.012,-0.345,-2.678,-4.234,-0.567,0.212,0.301,0.456,-0.789,-0.078,-0.401,0.123,0.321,0.267,0.128,1.5,1.0
8090.0,-1.678,3.234,-3.89,2.567,-1.789,-2.123,-3.789,1.012,-0.678,-6.123,4.89,-8.567,0.301,-6.901,0.234,-3.012,-4.567,-1.012,-0.234,0.345,0.401,-0.678,0.045,0.467,0.034,0.312,0.501,0.245,1.8,1.0
8189.0,0.89,4.456,-7.234,7.345,0.123,-2.789,-1.678,0.567,-2.456,-3.567,6.123,-7.89,0.678,-9.012,-0.789,-1.012,1.789,1.234,-0.234,0.567,0.345,0.123,0.212,-0.245,-1.001,0.401,0.678,0.123,1.3,1.0
8479.0,-1.567,4.901,-5.789,5.012,1.456,-3.234,-1.789,0.789,-3.89,-7.123,7.234,-10.123,-0.356,-11.234,-2.123,-2.567,-3.901,0.101,-2.123,0.567,0.678,-0.456,-0.789,-0.278,1.101,0.321,0.89,0.576,1.2,1.0
8495.0,-0.234,4.234,-6.234,6.123,0.789,-2.567,-2.345,0.678,-3.678,-6.123,7.567,-10.567,-0.345,-11.012,-1.234,-2.567,-3.123,0.078,-1.234,0.678,0.567,-0.678,-0.567,-0.256,1.567,0.512,0.89,0.567,1.4,1.0
8510.0,0.345,2.456,-5.678,4.902,-2.123,-2.234,-4.123,1.123,-0.789,-5.567,6.789,-8.456,0.789,-7.89,0.567,-4.678,-5.902,-1.234,2.123,0.678,0.789,0.056,0.678,0.123,-1.678,0.312,0.61,0.234,1.2,1.0
8527.0,0.478,2.234,-5.234,4.89,-2.34,-2.123,-4.678,1.341,-0.789,-5.123,6.234,-8.789,0.678,-7.123,0.789,-4.456,-6.123,-1.345,2.567,0.567,0.89,0.145,0.678,0.134,-1.789,0.334,0.789,0.223,1.3,1.0
8604.0,-2.012,3.456,-4.678,2.89,-2.456,-2.789,-4.234,1.89,-1.234,-6.789,6.567,-8.234,0.345,-7.678,-0.234,-3.902,-6.567,-1.234,0.345,0.567,0.678,-0.456,-0.001,0.078,0.089,0.307,0.553,0.301,1.3,1.0
8747.0,-1.789,3.123,-4.234,2.678,-2.345,-2.234,-4.567,1.789,-1.678,-6.89,6.123,-8.678,0.301,-7.789,-0.456,-3.789,-6.234,-1.567,0.678,0.356,0.678,-0.512,-0.023,0.056,0.064,0.304,0.419,0.209,1.4,1.0
8820.0,-4.234,1.456,-3.789,4.456,-1.789,-1.123,-4.902,0.456,0.234,-5.567,4.123,-10.456,0.123,-9.234,-0.789,-7.678,-9.567,-4.123,1.895,-0.045,0.567,0.145,0.123,-0.201,-0.124,-0.402,-1.123,0.891,1.1,1.0
8880.0,-2.567,5.012,-7.456,6.789,-0.023,-3.678,-3.901,1.345,-3.789,-7.123,7.345,-9.234,-0.001,-10.678,-1.234,-2.789,-2.567,0.212,-1.567,0.356,0.789,-0.457,-0.345,-0.278,1.012,0.401,0.312,0.304,1.3,1.0
8892.0,-2.345,5.89,-7.89,6.567,-0.078,-3.567,-3.789,1.678,-3.789,-7.567,7.678,-9.89,-0.156,-10.789,-1.678,-2.89,-2.789,0.234,-1.89,0.468,0.701,-0.356,-0.401,-0.278,1.101,0.345,0.412,0.309,1.1,1.0
9004.0,-3.456,0.278,-4.678,4.89,-6.89,3.89,5.567,-1.567,-0.789,-1.567,4.678,-6.789,1.301,-3.456,0.301,-2.567,-5.789,-1.789,1.678,-3.123,-1.234,0.256,-2.123,0.134,-0.39,0.301,1.912,-0.901,1809.0,1.0
11080.0,-2.123,5.912,-11.456,9.234,-1.89,-2.567,-7.901,2.89,-5.789,-12.789,12.789,-17.678,-0.34,-19.789,-0.756,-10.678,-15.901,-5.789,-0.412,1.567,1.89,-0.305,-0.567,-1.134,1.678,0.679,2.123,1.104,1.7,1.0
11092.0,0.401,3.567,-5.789,6.89,1.789,-2.89,-0.589,-0.145,-2.567,-5.567,4.789,-7.89,1.413,-9.9,-0.713,-0.789,0.89,0.901,-2.789,0.467,0.145,-0.678,-0.578,-0.367,1.567,0.512,0.512,0.456,1.4,1.0
11131.0,-1.678,4.79,-9.567,6.567,-4.678,-2.345,-10.234,2.134,-3.567,-11.789,10.89,-15.678,0.578,-14.567,0.901,-12.678,-18.567,-6.789,3.901,1.345,1.789,0.456,0.678,-0.701,-1.456,0.478,1.567,0.713,1.5,1.0
11629.0,-3.89,7.123,-11.89,8.678,-2.567,-2.345,-8.567,2.345,-6.89,-13.678,11.678,-17.567,-0.301,-18.456,-1.201,-10.901,-15.567,-5.123,-0.567,1.123,1.567,-0.301,-0.467,-1.123,1.123,0.567,1.89,0.89,1.2,1.0
11635.0,0.89,4.678,-7.567,7.678,1.145,-2.567,-1.134,0.512,-2.234,-4.567,4.123,-7.567,1.789,-9.345,-0.056,-1.567,1.678,1.412,-0.301,0.567,0.312,0.089,0.213,-0.345,-0.901,0.467,0.601,0.134,1.4,1.0
12093.0,-4.89,2.89,-4.789,5.567,-1.678,-1.123,-4.678,0.456,-1.234,-4.789,5.901,-11.901,0.401,-8.567,0.345,-6.678,-10.123,-4.678,0.89,-0.178,0.567,-0.056,0.301,-0.213,0.301,0.078,-1.567,0.567,0.0,1.0
12095.0,-4.789,3.678,-5.123,5.79,-2.567,-1.123,-4.89,0.789,-1.012,-4.678,5.123,-11.567,0.567,-7.89,0.578,-6.789,-9.567,-4.123,1.567,-0.234,0.678,0.278,0.678,-0.201,-0.678,-0.078,-1.678,0.678,30.2,1.0
12393.0,-4.001,3.79,-1.345,3.345,-1.901,0.301,-0.89,-3.567,2.567,1.123,3.678,-7.123,0.789,-6.89,-0.913,-3.678,-5.789,-1.456,-0.678,-0.512,1.678,-0.567,0.201,0.401,-0.501,-0.345,-3.001,-0.678,179.0,1.0
12597.0,-2.567,7.012,-13.678,10.789,-2.89,-3.123,-9.789,3.456,-5.567,-11.678,11.789,-17.567,0.045,-18.123,-0.301,-10.789,-14.123,-5.678,1.89,1.567,1.89,0.355,0.245,-1.123,-0.301,0.678,1.89,0.89,1.4,1.0
13126.0,-2.89,5.789,-11.567,6.234,-5.567,-2.89,-11.123,4.789,-3.678,-11.234,10.123,-15.567,0.678,-13.901,0.801,-11.456,-18.678,-6.89,3.89,1.123,2.123,0.301,0.789,-0.756,-1.678,0.49,1.789,0.578,1.3,1.0
13323.0,-5.012,8.567,-12.89,8.567,-3.678,-3.012,-9.123,4.789,-6.567,-13.678,11.234,-17.89,-0.201,-18.123,-1.234,-9.567,-14.567,-5.89,-0.589,1.567,1.89,-0.301,-0.301,-1.123,1.401,0.567,1.678,0.89,1.2,1.0
14073.0,-4.678,8.123,-15.567,10.012,-3.89,-3.123,-10.89,4.234,-5.567,-11.89,11.345,-16.567,0.278,-17.012,-0.401,-10.789,-13.789,-5.678,1.678,1.567,1.789,0.201,0.456,-1.678,-0.389,0.567,1.678,0.701,1.3,1.0
14152.0,-4.123,8.678,-15.89,10.345,-4.567,-3.234,-10.89,5.567,-5.123,-11.567,11.89,-16.89,0.278,-17.89,-0.401,-10.678,-13.89,-5.789,1.89,1.678,1.89,0.234,0.567,-1.234,-0.478,0.678,1.567,0.701,1.5,1.0
15817.0,-4.567,2.789,-1.234,2.456,-0.789,-1.012,-1.345,-3.001,1.567,1.012,3.234,-6.678,1.123,-3.012,1.123,-4.567,-5.123,-2.89,1.89,-0.401,1.789,-0.345,-0.567,0.578,-0.301,-0.678,-3.567,-0.701,11.1,1.0
17187.0,1.234,0.901,0.123,3.678,0.123,-0.201,-0.023,-0.01,0.901,-0.567,1.567,-2.901,1.345,-0.345,-1.123,0.301,2.567,-0.156,-1.678,-0.201,-0.301,-0.789,0.078,0.123,0.301,-0.134,0.013,0.056,3.6,1.0
17220.0,1.678,0.789,0.078,3.789,0.567,-0.245,0.045,-0.123,0.789,-0.567,0.123,-2.789,1.234,-0.401,-1.345,0.789,1.789,0.401,-0.901,-0.134,-0.567,-1.123,-0.056,-0.301,0.567,-0.101,-0.003,0.051,3.6,1.0
17230.0,-0.345,1.678,2.567,1.567,0.156,-0.134,0.456,0.123,0.567,-0.123,0.401,-3.678,1.678,1.789,-0.401,0.789,0.123,0.045,-2.567,-0.567,0.156,0.456,-0.056,0.301,-0.301,-0.167,-0.156,0.078,3.7,1.0
17520.0,-4.567,9.678,-15.234,10.567,-4.678,-3.123,-11.123,5.234,-5.456,-11.567,11.789,-16.678,0.267,-17.234,-0.401,-10.678,-13.567,-4.567,1.567,1.345,2.001,0.19,0.5,-1.678,-0.301,0.567,1.567,0.701,1.4,1.0
17838.0,-5.789,7.345,-13.678,8.789,-11.123,0.789,-9.567,5.234,-4.567,-11.89,9.901,-15.567,1.123,-11.89,0.301,-10.789,-18.567,-6.789,2.123,-0.567,2.345,0.567,0.567,-0.345,-1.789,0.123,0.678,-0.167,766.0,1.0
18088.0,-12.123,3.567,-12.789,9.567,-2.567,-4.567,-21.89,0.456,-4.678,-11.567,9.678,-13.89,0.901,-10.789,0.789,-10.678,-17.567,-8.678,1.567,-2.234,-1.123,-1.234,-19.456,0.512,-4.89,-0.012,3.012,-0.78,1218.0,1.0
18399.0,-14.89,6.123,-17.234,11.567,-4.123,-3.678,-16.678,-1.234,-6.789,-13.89,10.123,-15.789,0.301,-15.678,-0.301,-8.567,-12.678,-5.789,0.568,1.201,-2.567,0.301,-3.678,-0.678,0.124,0.756,2.123,-0.901,1.7,1.0
18675.0,-12.678,4.89,-16.123,10.123,-10.789,0.301,-15.567,-1.234,-5.89,-12.456,8.678,-13.567,1.124,-9.789,0.39,-9.123,-17.89,-6.567,2.789,-0.056,-2.123,1.789,1.567,-0.567,-1.678,0.201,1.234,-1.789,188.0,1.0
18690.0,-15.789,7.345,-19.123,11.89,-6.89,-2.789,-14.123,-0.567,-7.134,-14.123,10.123,-14.567,0.301,-14.123,-0.358,-8.789,-12.567,-4.789,0.901,1.123,-2.678,0.789,-0.345,-0.678,0.901,0.789,2.123,-1.123,1.5,1.0
19762.0,-14.123,7.789,-21.012,11.89,-7.678,-2.134,-15.456,-0.789,-6.134,-13.89,10.124,-14.678,0.567,-14.789,-0.39,-8.245,-12.678,-4.134,0.678,1.234,-2.123,1.123,0.89,-1.012,-0.234,0.678,2.567,-1.345,1.2,1.0
20011.0,-14.89,7.567,-21.89,11.789,-8.123,-2.234,-15.789,0.234,-6.789,-13.567,10.123,-14.345,0.512,-14.89,-0.301,-8.567,-12.345,-4.678,0.789,0.789,-2.567,1.345,1.123,-1.013,-0.567,0.567,2.678,-1.401,1.3,1.0
